"BeginDate","EndDate","Open","Close","Low","OpenToLowPercent","High","OpenToHighPercent","RangePercent","VIX"
"2505","2009-12-16","2010-01-15","1108.61","1109.18","1093.88","-1.3","1150.41","3.8","5.1","20.54"
"2506","2009-12-17","2010-01-19","1106.36","1096.08","1093.88","-1.1","1150.45","4","5.1","22.57"
"2507","2009-12-18","2010-01-20","1097.86","1102.47","1093.88","-0.4","1150.45","4.8","5.2","21.68"
"2508","2009-12-21","2010-01-21","1105.31","1114.05","1105.31","0","1150.45","4.1","4.1","20.49"
"2509","2009-12-22","2010-01-22","1114.51","1118.02","1090.18","-2.2","1150.45","3.2","5.4","19.54"
"2510","2009-12-23","2010-01-25","1118.84","1120.59","1090.18","-2.6","1150.45","2.8","5.4","19.71"
"2511","2009-12-24","2010-01-26","1121.08","1126.48","1089.86","-2.8","1150.45","2.6","5.4","19.47"
"2512","2009-12-28","2010-01-27","1127.53","1127.78","1083.11","-3.9","1150.45","2","6","19.93"
"2513","2009-12-29","2010-01-28","1128.55","1126.2","1078.46","-4.4","1150.45","1.9","6.4","20.01"
"2514","2009-12-30","2010-01-29","1125.53","1126.42","1071.59","-4.8","1150.45","2.2","7","19.96"
"2515","2009-12-31","2010-02-01","1126.6","1115.1","1071.59","-4.9","1150.45","2.1","7","21.68"
"2516","2010-01-04","2010-02-02","1116.56","1132.99","1071.59","-4","1150.45","3","7.1","20.04"
"2517","2010-01-05","2010-02-03","1132.66","1136.52","1071.59","-5.4","1150.45","1.6","7","19.35"
"2518","2010-01-06","2010-02-04","1135.71","1137.14","1062.78","-6.4","1150.45","1.3","7.7","19.16"
"2519","2010-01-07","2010-02-05","1136.27","1141.69","1044.5","-8.1","1150.45","1.2","9.3","19.06"
"2520","2010-01-08","2010-02-08","1140.52","1144.98","1044.5","-8.4","1150.45","0.9","9.3","18.13"
"2521","2010-01-11","2010-02-09","1145.96","1146.98","1044.5","-8.9","1150.45","0.4","9.2","17.55"
"2522","2010-01-12","2010-02-10","1143.81","1136.22","1044.5","-8.7","1150.45","0.6","9.3","18.25"
"2523","2010-01-13","2010-02-11","1137.31","1145.68","1044.5","-8.2","1150.45","1.2","9.3","17.85"
"2524","2010-01-14","2010-02-12","1145.68","1148.46","1044.5","-8.8","1150.45","0.4","9.2","17.63"
"2525","2010-01-15","2010-02-16","1147.72","1136.03","1044.5","-9","1150.45","0.2","9.2","17.91"
"2526","2010-01-19","2010-02-17","1136.03","1150.23","1044.5","-8.1","1150.45","1.3","9.3","17.58"
"2527","2010-01-20","2010-02-18","1147.95","1138.04","1044.5","-9","1147.95","0","9","18.68"
"2528","2010-01-21","2010-02-19","1138.68","1116.48","1044.5","-8.3","1141.58","0.3","8.5","22.27"
"2529","2010-01-22","2010-02-22","1115.49","1091.76","1044.5","-6.4","1115.49","0","6.4","27.31"
"2530","2010-01-25","2010-02-23","1092.4","1096.78","1044.5","-4.4","1112.42","1.8","6.2","25.41"
"2531","2010-01-26","2010-02-24","1095.8","1092.17","1044.5","-4.7","1112.42","1.5","6.2","24.55"
"2532","2010-01-27","2010-02-25","1091.94","1097.5","1044.5","-4.3","1112.42","1.9","6.2","23.14"
"2533","2010-01-28","2010-02-26","1096.93","1084.53","1044.5","-4.8","1112.42","1.4","6.2","23.73"
"2534","2010-01-29","2010-03-01","1087.61","1073.87","1044.5","-4","1116.11","2.6","6.6","24.62"
"2535","2010-02-01","2010-03-02","1073.89","1089.19","1044.5","-2.7","1123.46","4.6","7.4","22.59"
"2536","2010-02-02","2010-03-03","1090.05","1103.32","1044.5","-4.2","1125.64","3.3","7.4","21.48"
"2537","2010-02-03","2010-03-04","1100.67","1097.28","1044.5","-5.1","1125.64","2.3","7.4","21.6"
"2538","2010-02-04","2010-03-05","1097.25","1063.11","1044.5","-4.8","1139.38","3.8","8.6","26.08"
"2539","2010-02-05","2010-03-08","1064.12","1066.19","1044.5","-1.8","1141.05","7.2","9.1","26.11"
"2540","2010-02-08","2010-03-09","1065.51","1056.74","1056.51","-0.8","1145.37","7.5","8.3","26.51"
"2541","2010-02-09","2010-03-10","1060.06","1070.52","1059.34","-0.1","1148.26","8.3","8.4","26"
"2542","2010-02-10","2010-03-11","1069.68","1068.13","1059.34","-1","1150.24","7.5","8.5","25.4"
"2543","2010-02-11","2010-03-12","1067.1","1078.47","1060.59","-0.6","1153.41","8.1","8.7","23.96"
"2544","2010-02-12","2010-03-15","1075.95","1075.51","1062.97","-1.2","1153.41","7.2","8.4","22.73"
"2545","2010-02-16","2010-03-16","1079.13","1094.87","1079.13","0","1160.28","7.5","7.5","22.25"
"2546","2010-02-17","2010-03-17","1096.14","1099.51","1086.02","-0.9","1169.84","6.7","7.6","21.72"
"2547","2010-02-18","2010-03-18","1099.03","1106.75","1086.02","-1.2","1169.84","6.4","7.6","20.63"
"2548","2010-02-19","2010-03-19","1105.49","1109.17","1086.02","-1.8","1169.84","5.8","7.6","20.02"
"2549","2010-02-22","2010-03-22","1110","1108.01","1086.02","-2.2","1169.84","5.4","7.6","19.94"
"2550","2010-02-23","2010-03-23","1107.49","1094.6","1086.02","-1.9","1174.72","6.1","8","21.37"
"2551","2010-02-24","2010-03-24","1095.89","1105.24","1086.02","-0.9","1174.72","7.2","8.1","20.27"
"2552","2010-02-25","2010-03-25","1101.24","1102.94","1086.02","-1.4","1180.69","7.2","8.6","20.1"
"2553","2010-02-26","2010-03-26","1103.1","1104.49","1097.56","-0.5","1180.69","7","7.5","19.5"
"2554","2010-03-01","2010-03-29","1105.36","1115.71","1105.36","0","1180.69","6.8","6.8","19.26"
"2555","2010-03-02","2010-03-30","1117.01","1118.31","1116.51","0","1180.69","5.7","5.7","19.06"
"2556","2010-03-03","2010-03-31","1119.36","1118.79","1116.58","-0.2","1180.69","5.5","5.7","18.83"
"2557","2010-03-04","2010-04-01","1119.12","1122.97","1116.66","-0.2","1181.43","5.6","5.8","18.72"
"2558","2010-03-05","2010-04-05","1125.12","1138.7","1125.12","0","1187.73","5.6","5.6","17.42"
"2559","2010-03-08","2010-04-06","1138.4","1138.5","1134.9","-0.3","1191.8","4.7","5","17.79"
"2560","2010-03-09","2010-04-07","1137.56","1140.45","1134.9","-0.2","1191.8","4.8","5","17.92"
"2561","2010-03-10","2010-04-08","1140.22","1145.61","1138.99","-0.1","1191.8","4.5","4.6","18.57"
"2562","2010-03-11","2010-04-09","1143.96","1150.24","1138.99","-0.4","1194.66","4.4","4.9","18.06"
"2563","2010-03-12","2010-04-12","1151.71","1149.99","1141.45","-0.9","1199.2","4.1","5","17.58"
"2564","2010-03-15","2010-04-13","1148.53","1150.51","1141.45","-0.6","1199.2","4.4","5","18"
"2565","2010-03-16","2010-04-14","1150.83","1159.46","1150.35","0","1210.65","5.2","5.2","17.69"
"2566","2010-03-17","2010-04-15","1159.94","1166.21","1152.88","-0.6","1213.92","4.7","5.3","16.91"
"2567","2010-03-18","2010-04-16","1166.13","1165.83","1152.88","-1.1","1213.92","4.1","5.2","16.62"
"2568","2010-03-19","2010-04-19","1166.68","1159.9","1152.88","-1.2","1213.92","4","5.2","16.97"
"2569","2010-03-22","2010-04-20","1157.25","1165.81","1152.88","-0.4","1213.92","4.9","5.3","16.87"
"2570","2010-03-23","2010-04-21","1166.47","1174.17","1161.48","-0.4","1213.92","4.1","4.5","16.35"
"2571","2010-03-24","2010-04-22","1172.7","1167.72","1161.48","-1","1213.92","3.5","4.5","17.55"
"2572","2010-03-25","2010-04-23","1170.03","1165.73","1161.48","-0.7","1217.28","4","4.8","18.4"
"2573","2010-03-26","2010-04-26","1167.58","1166.59","1161.48","-0.5","1219.8","4.5","5","17.77"
"2574","2010-03-29","2010-04-27","1167.71","1173.22","1165.77","-0.2","1219.8","4.5","4.6","17.59"
"2575","2010-03-30","2010-04-28","1173.75","1173.27","1165.77","-0.7","1219.8","3.9","4.6","17.13"
"2576","2010-03-31","2010-04-29","1171.75","1169.43","1165.77","-0.5","1219.8","4.1","4.6","17.59"
"2577","2010-04-01","2010-04-30","1171.23","1178.1","1170.69","0","1219.8","4.1","4.2","17.47"
"2578","2010-04-05","2010-05-03","1178.71","1187.44","1175.12","-0.3","1219.8","3.5","3.8","17.02"
"2579","2010-04-06","2010-05-04","1186.01","1189.44","1168.12","-1.5","1219.8","2.8","4.4","16.23"
"2580","2010-04-07","2010-05-05","1188.23","1182.45","1158.15","-2.5","1219.8","2.7","5.2","16.62"
"2581","2010-04-08","2010-05-06","1181.75","1186.44","1065.79","-9.8","1219.8","3.2","13","16.48"
"2582","2010-04-09","2010-05-07","1187.47","1194.37","1065.79","-10.2","1219.8","2.7","13","16.14"
"2583","2010-04-12","2010-05-10","1194.94","1196.48","1065.79","-10.8","1219.8","2.1","12.9","15.58"
"2584","2010-04-13","2010-05-11","1195.94","1197.3","1065.79","-10.9","1219.8","2","12.9","16.2"
"2585","2010-04-14","2010-05-12","1198.69","1210.65","1065.79","-11.1","1219.8","1.8","12.8","15.59"
"2586","2010-04-15","2010-05-13","1210.77","1211.67","1065.79","-12","1219.8","0.7","12.7","15.89"
"2587","2010-04-16","2010-05-14","1210.17","1192.13","1065.79","-11.9","1219.8","0.8","12.7","18.36"
"2588","2010-04-19","2010-05-17","1192.06","1197.52","1065.79","-10.6","1219.8","2.3","12.9","17.34"
"2589","2010-04-20","2010-05-18","1199.04","1207.17","1065.79","-11.1","1219.8","1.7","12.8","15.73"
"2590","2010-04-21","2010-05-19","1207.16","1205.94","1065.79","-11.7","1219.8","1","12.8","16.32"
"2591","2010-04-22","2010-05-20","1202.52","1208.67","1065.79","-11.4","1219.8","1.4","12.8","16.47"
"2592","2010-04-23","2010-05-21","1207.87","1217.28","1055.9","-12.6","1219.8","1","13.6","16.62"
"2593","2010-04-26","2010-05-24","1217.07","1212.05","1055.9","-13.2","1219.8","0.2","13.5","17.47"
"2594","2010-04-27","2010-05-25","1209.92","1183.71","1040.78","-14","1211.38","0.1","14.1","22.81"
"2595","2010-04-28","2010-05-26","1184.59","1191.36","1040.78","-12.1","1209.36","2.1","14.2","21.08"
"2596","2010-04-29","2010-05-27","1193.3","1206.78","1040.78","-12.8","1209.36","1.3","14.1","18.44"
"2597","2010-04-30","2010-05-28","1206.77","1186.69","1040.78","-13.8","1207.99","0.1","13.9","22.05"
"2598","2010-05-03","2010-06-01","1188.58","1202.26","1040.78","-12.4","1205.13","1.4","13.8","20.19"
"2599","2010-05-04","2010-06-02","1197.5","1173.6","1040.78","-13.1","1197.5","0","13.1","23.84"
"2600","2010-05-05","2010-06-03","1169.24","1165.87","1040.78","-11","1175.95","0.6","11.6","24.91"
"2601","2010-05-06","2010-06-04","1164.38","1128.15","1040.78","-10.6","1173.57","0.8","11.4","32.8"
"2602","2010-05-07","2010-06-07","1127.04","1110.88","1040.78","-7.7","1173.57","4.1","11.8","40.95"
"2603","2010-05-10","2010-06-08","1122.27","1159.73","1040.78","-7.3","1173.57","4.6","11.8","28.84"
"2604","2010-05-11","2010-06-09","1156.39","1155.79","1040.78","-10","1173.57","1.5","11.5","28.32"
"2605","2010-05-12","2010-06-10","1155.43","1171.67","1040.78","-9.9","1173.57","1.6","11.5","25.52"
"2606","2010-05-13","2010-06-11","1170.04","1157.44","1040.78","-11","1173.57","0.3","11.3","26.68"
"2607","2010-05-14","2010-06-14","1157.19","1135.68","1040.78","-10.1","1157.19","0","10.1","31.24"
"2608","2010-05-17","2010-06-15","1136.52","1136.94","1040.78","-8.4","1148.66","1.1","9.5","30.84"
"2609","2010-05-18","2010-06-16","1138.78","1120.8","1040.78","-8.6","1148.66","0.9","9.5","33.55"
"2610","2010-05-19","2010-06-17","1119.57","1115.05","1040.78","-7","1124.27","0.4","7.5","35.32"
"2611","2010-05-20","2010-06-18","1107.34","1071.59","1040.78","-6","1121.01","1.2","7.2","45.79"
"2612","2010-05-21","2010-06-21","1067.26","1087.69","1040.78","-2.5","1131.23","6","8.5","40.1"
"2613","2010-05-24","2010-06-22","1084.78","1073.65","1040.78","-4.1","1131.23","4.3","8.3","38.32"
"2614","2010-05-25","2010-06-23","1067.42","1074.03","1040.78","-2.5","1131.23","6","8.5","34.61"
"2615","2010-05-26","2010-06-24","1075.51","1067.95","1042.17","-3.1","1131.23","5.2","8.3","35.02"
"2616","2010-05-27","2010-06-25","1074.27","1103.06","1042.17","-3","1131.23","5.3","8.3","29.68"
"2617","2010-05-28","2010-06-28","1102.59","1089.41","1042.17","-5.5","1131.23","2.6","8.1","32.07"
"2618","2010-06-01","2010-06-29","1087.3","1070.71","1035.18","-4.8","1131.23","4","8.8","35.54"
"2619","2010-06-02","2010-06-30","1073.01","1098.38","1028.33","-4.2","1131.23","5.4","9.6","30.17"
"2620","2010-06-03","2010-07-01","1098.82","1102.83","1010.91","-8","1131.23","2.9","10.9","29.46"
"2621","2010-06-04","2010-07-02","1098.43","1064.88","1010.91","-8","1131.23","3","11","35.48"
"2622","2010-06-07","2010-07-06","1065.84","1050.47","1010.91","-5.2","1131.23","6.1","11.3","36.57"
"2623","2010-06-08","2010-07-07","1050.81","1062","1010.91","-3.8","1131.23","7.7","11.5","33.7"
"2624","2010-06-09","2010-07-08","1062.75","1055.69","1010.91","-4.9","1131.23","6.4","11.3","33.73"
"2625","2010-06-10","2010-07-09","1058.77","1086.84","1010.91","-4.5","1131.23","6.8","11.4","30.57"
"2626","2010-06-11","2010-07-12","1082.65","1091.6","1010.91","-6.6","1131.23","4.5","11.1","28.79"
"2627","2010-06-14","2010-07-13","1095","1089.63","1010.91","-7.7","1131.23","3.3","11","28.58"
"2628","2010-06-15","2010-07-14","1091.21","1115.23","1010.91","-7.4","1131.23","3.7","11","25.87"
"2629","2010-06-16","2010-07-15","1114.02","1114.61","1010.91","-9.3","1131.23","1.5","10.8","25.92"
"2630","2010-06-17","2010-07-16","1115.98","1116.04","1010.91","-9.4","1131.23","1.4","10.8","25.05"
"2631","2010-06-18","2010-07-19","1116.16","1117.51","1010.91","-9.4","1131.23","1.4","10.8","23.95"
"2632","2010-06-21","2010-07-20","1122.79","1113.2","1010.91","-10","1131.23","0.8","10.7","24.88"
"2633","2010-06-22","2010-07-21","1113.9","1095.31","1010.91","-9.2","1118.5","0.4","9.7","27.05"
"2634","2010-06-23","2010-07-22","1095.57","1092.04","1010.91","-7.7","1099.64","0.4","8.1","26.91"
"2635","2010-06-24","2010-07-23","1090.93","1073.69","1010.91","-7.3","1103.73","1.2","8.5","29.74"
"2636","2010-06-25","2010-07-26","1075.1","1076.76","1010.91","-6","1115.01","3.7","9.7","28.53"
"2637","2010-06-28","2010-07-27","1077.5","1074.57","1010.91","-6.2","1120.95","4","10.2","29"
"2638","2010-06-29","2010-07-28","1071.1","1041.24","1010.91","-5.6","1120.95","4.7","10.3","34.13"
"2639","2010-06-30","2010-07-29","1040.56","1030.71","1010.91","-2.8","1120.95","7.7","10.6","34.54"
"2640","2010-07-01","2010-07-30","1031.1","1027.37","1010.91","-2","1120.95","8.7","10.7","32.86"
"2641","2010-07-02","2010-08-02","1027.65","1022.58","1015.93","-1.1","1127.3","9.7","10.8","30.12"
"2642","2010-07-06","2010-08-03","1028.09","1028.06","1018.35","-0.9","1127.3","9.6","10.6","29.65"
"2643","2010-07-07","2010-08-04","1028.54","1060.27","1028.54","0","1128.75","9.7","9.7","26.84"
"2644","2010-07-08","2010-08-05","1062.92","1070.25","1056.88","-0.6","1128.75","6.2","6.8","25.71"
"2645","2010-07-09","2010-08-06","1070.5","1077.96","1056.88","-1.3","1128.75","5.4","6.7","24.98"
"2646","2010-07-12","2010-08-09","1077.23","1078.75","1056.88","-1.9","1129.24","4.8","6.7","24.43"
"2647","2010-07-13","2010-08-10","1080.65","1095.34","1056.88","-2.2","1129.24","4.5","6.7","24.56"
"2648","2010-07-14","2010-08-11","1095.61","1095.17","1056.88","-3.5","1129.24","3.1","6.6","24.89"
"2649","2010-07-15","2010-08-12","1094.46","1096.48","1056.88","-3.4","1129.24","3.2","6.6","25.14"
"2650","2010-07-16","2010-08-13","1093.85","1064.88","1056.88","-3.4","1129.24","3.2","6.6","26.25"
"2651","2010-07-19","2010-08-16","1066.85","1071.25","1056.88","-0.9","1129.24","5.8","6.8","25.97"
"2652","2010-07-20","2010-08-17","1064.53","1083.48","1056.88","-0.7","1129.24","6.1","6.8","23.93"
"2653","2010-07-21","2010-08-18","1086.67","1069.59","1065.25","-2","1129.24","3.9","5.9","25.64"
"2654","2010-07-22","2010-08-19","1072.14","1093.67","1069.49","-0.2","1129.24","5.3","5.6","24.63"
"2655","2010-07-23","2010-08-20","1092.17","1102.66","1063.91","-2.6","1129.24","3.4","6","23.47"
"2656","2010-07-26","2010-08-23","1102.89","1115.01","1063.91","-3.5","1129.24","2.4","5.9","22.78"
"2657","2010-07-27","2010-08-24","1117.36","1113.84","1046.68","-6.3","1129.24","1.1","7.4","23.19"
"2658","2010-07-28","2010-08-25","1112.84","1106.13","1039.83","-6.6","1129.24","1.5","8","24.25"
"2659","2010-07-29","2010-08-26","1108.07","1101.53","1039.83","-6.2","1129.24","1.9","8.1","24.13"
"2660","2010-07-30","2010-08-27","1098.44","1101.6","1039.7","-5.3","1129.24","2.8","8.2","23.5"
"2661","2010-08-02","2010-08-30","1107.53","1125.86","1039.7","-6.1","1129.24","2","8.1","22.01"
"2662","2010-08-03","2010-08-31","1125.34","1120.46","1039.7","-7.6","1129.24","0.3","8","22.63"
"2663","2010-08-04","2010-09-01","1121.06","1127.24","1039.7","-7.3","1129.24","0.7","8","22.21"
"2664","2010-08-05","2010-09-02","1125.78","1125.81","1039.7","-7.6","1129.24","0.3","8","22.1"
"2665","2010-08-06","2010-09-03","1122.07","1121.64","1039.7","-7.3","1129.24","0.6","8","21.74"
"2666","2010-08-09","2010-09-07","1122.8","1127.79","1039.7","-7.4","1129.24","0.6","8","22.14"
"2667","2010-08-10","2010-09-08","1122.92","1121.06","1039.7","-7.4","1127.16","0.4","7.8","22.37"
"2668","2010-08-11","2010-09-09","1116.89","1089.47","1039.7","-6.9","1116.89","0","6.9","25.39"
"2669","2010-08-12","2010-09-10","1081.48","1083.61","1039.7","-3.9","1110.88","2.7","6.6","25.73"
"2670","2010-08-13","2010-09-13","1082.22","1079.25","1039.7","-3.9","1123.87","3.8","7.8","26.24"
"2671","2010-08-16","2010-09-14","1077.49","1079.38","1039.7","-3.5","1127.36","4.6","8.1","26.1"
"2672","2010-08-17","2010-09-15","1081.16","1092.54","1039.7","-3.8","1127.36","4.3","8.1","24.33"
"2673","2010-08-18","2010-09-16","1092.08","1094.16","1039.7","-4.8","1127.36","3.2","8","24.59"
"2674","2010-08-19","2010-09-17","1092.44","1075.63","1039.7","-4.8","1131.47","3.6","8.4","26.44"
"2675","2010-08-20","2010-09-20","1075.63","1071.69","1039.7","-3.3","1144.86","6.4","9.8","25.49"
"2676","2010-08-23","2010-09-21","1073.36","1067.36","1039.7","-3.1","1148.59","7","10.1","25.66"
"2677","2010-08-24","2010-09-22","1063.2","1051.87","1039.7","-2.2","1148.59","8","10.2","27.46"
"2678","2010-08-25","2010-09-23","1048.98","1055.33","1039.7","-0.9","1148.59","9.5","10.4","26.7"
"2679","2010-08-26","2010-09-24","1056.28","1047.22","1039.7","-1.6","1148.9","8.8","10.3","27.37"
"2680","2010-08-27","2010-09-27","1049.27","1064.59","1039.7","-0.9","1149.92","9.6","10.5","24.45"
"2681","2010-08-30","2010-09-28","1062.9","1048.92","1040.88","-2.1","1150","8.2","10.3","27.21"
"2682","2010-08-31","2010-09-29","1046.88","1049.33","1040.88","-0.6","1150","9.9","10.4","26.05"
"2683","2010-09-01","2010-09-30","1049.72","1080.29","1049.72","0","1157.16","10.2","10.2","23.89"
"2684","2010-09-02","2010-10-01","1080.66","1090.1","1080.39","0","1157.16","7.1","7.1","23.19"
"2685","2010-09-03","2010-10-04","1093.61","1104.51","1091.15","-0.2","1157.16","5.8","6","21.31"
"2686","2010-09-07","2010-10-05","1102.6","1091.84","1091.15","-1","1162.76","5.5","6.5","23.8"
"2687","2010-09-08","2010-10-06","1092.36","1098.87","1092.36","0","1162.76","6.4","6.4","23.25"
"2688","2010-09-09","2010-10-07","1101.15","1104.18","1101.15","0","1163.87","5.7","5.7","22.81"
"2689","2010-09-10","2010-10-08","1104.57","1109.55","1103.92","-0.1","1167.73","5.7","5.8","21.99"
"2690","2010-09-13","2010-10-11","1113.38","1121.9","1113.38","0","1168.68","5","5","21.21"
"2691","2010-09-14","2010-10-12","1121.16","1121.1","1114.63","-0.6","1172.58","4.6","5.2","21.56"
"2692","2010-09-15","2010-10-13","1119.43","1125.07","1114.63","-0.4","1184.38","5.8","6.2","22.1"
"2693","2010-09-16","2010-10-14","1123.89","1124.66","1118.88","-0.4","1184.38","5.4","5.8","21.72"
"2694","2010-09-17","2010-10-15","1126.39","1125.59","1122.43","-0.4","1184.38","5.1","5.5","22.01"
"2695","2010-09-20","2010-10-18","1126.57","1142.71","1122.79","-0.3","1185.53","5.2","5.6","21.5"
"2696","2010-09-21","2010-10-19","1142.82","1139.78","1122.79","-1.8","1185.53","3.7","5.5","22.35"
"2697","2010-09-22","2010-10-20","1139.49","1134.28","1122.79","-1.5","1185.53","4","5.5","22.51"
"2698","2010-09-23","2010-10-21","1131.1","1124.83","1122.79","-0.7","1189.43","5.2","5.9","23.87"
"2699","2010-09-24","2010-10-22","1131.69","1148.67","1131.69","0","1189.43","5.1","5.1","21.71"
"2700","2010-09-27","2010-10-25","1148.64","1142.16","1131.87","-1.5","1196.14","4.1","5.6","22.54"
"2701","2010-09-28","2010-10-26","1142.31","1147.7","1131.87","-0.9","1196.14","4.7","5.6","22.6"
